objectid,uid,x,y,island,longitude,latitude
17791,-156.35382_20.73400,-156.35382787,20.734002340000004,Maui,-156.35381340668795,20.733998904889994
17792,-156.35665_20.73184,-156.35665921999998,20.731842,Maui,-156.356644757561,20.731838567217988
17793,-156.35362_20.73154,-156.35362521,20.73154949,Maui,-156.35361075205577,20.731546054982548
17794,-156.35634_20.73146,-156.35634645000002,20.73146436,Maui,-156.35633199188078,20.731460926102393
17795,-156.35514_20.73182,-156.35514421,20.73182514,Maui,-156.3551297460186,20.73182169890882
17796,-156.35460_20.73180,-156.35460127000002,20.73180937,Maui,-156.35458681195522,20.731805932991016
17797,-156.35314_20.73142,-156.35314481,20.73142143,Maui,-156.35313034470087,20.73141798969223
17798,-156.35291_20.73268,-156.35291631,20.732683570000003,Maui,-156.35290185014244,20.732680131561423
17799,-156.35298_20.73206,-156.35298576,20.73206012,Maui,-156.35297130289493,20.73205668598476
17800,-156.35453_20.73240,-156.35453297,20.73240203,Maui,-156.35451851068424,20.732398594478315
17801,-156.28388_20.81767,-156.28388803000001,20.81767215,Maui,-156.28387357197008,20.817668722724672
17802,-156.28371_20.81650,-156.28371093,20.816504480000003,Maui,-156.28369646620752,20.816501046614576
17803,-156.27978_20.90688,-156.27978876,20.90688663,Maui,-156.27977430500434,20.906883206522618
17804,-156.35515_20.73104,-156.35515329,20.731046420000002,Maui,-156.35513882969366,20.73104297859283
17805,-156.35428_20.73086,-156.35428686,20.730867399999998,Maui,-156.3542724003329,20.730863962621275
17806,-156.35648_20.73066,-156.35648827,20.73066906,Maui,-156.35647381114626,20.73066562260261
17807,-156.35587_20.73071,-156.35587028999998,20.73071959,Maui,-156.355855827825,20.730716153142634
17808,-156.35789_20.73633,-156.35789247,20.73633308,Maui,-156.35787800985497,20.736329639717038
17809,-156.35946_20.73826,-156.35946836,20.738263579999998,Maui,-156.35945389648947,20.73826014454676
17810,-156.36058_20.73639,-156.36058926,20.73639857,Maui,-156.36057480343848,20.73639513545464
17811,-156.36045_20.73677,-156.36045914,20.736770099999998,Maui,-156.36044468018426,20.73676666440429
17812,-156.36033_20.73718,-156.36033894,20.7371865,Maui,-156.36032447700904,20.737183058328814
17813,-156.35971_20.73795,-156.35971702,20.73795025,Maui,-156.35970256337302,20.73794681378527
17814,-156.35447_20.73530,-156.35447733,20.735308619999998,Maui,-156.3544628739626,20.735305187767963
17815,-156.35513_20.73476,-156.35513856999998,20.73476247,Maui,-156.3551241106037,20.734759036340183
17816,-156.35585_20.73522,-156.35585620999998,20.73522694,Maui,-156.35584175296637,20.735223505293984
17817,-156.35165_20.73422,-156.35165098,20.73422305,Maui,-156.35163651838525,20.734219614491913
17818,-156.35243_20.73450,-156.35243842,20.73450671,Maui,-156.35242395700553,20.734503276983876
17819,-156.35288_20.73466,-156.35288636,20.73466617,Maui,-156.3528718992366,20.734662734351087
17820,-156.35356_20.73476,-156.35356953,20.73476223,Maui,-156.3535550667879,20.734758790556484
17821,-156.35323_20.73506,-156.35323312999998,20.735065589999998,Maui,-156.3532186670138,20.735062150355688
17822,-156.35399_20.73526,-156.35399629,20.735264259999997,Maui,-156.35398182949774,20.73526081955692
17823,-156.35243_20.73379,-156.35243291999998,20.733793199999997,Maui,-156.3524184614846,20.733789760805777
17824,-156.35912_20.73201,-156.35912812,20.73201758,Maui,-156.35911365966695,20.732014148240218
17825,-156.35843_20.73314,-156.35843336,20.73314415,Maui,-156.35841890376614,20.733140712843714
17826,-156.35866_20.73250,-156.35866063,20.73250496,Maui,-156.35864616710637,20.7325015219374
17827,-156.35787_20.73519,-156.35787782,20.73519365,Maui,-156.3578633569904,20.73519021785636
17828,-156.36031_20.73560,-156.36031739,20.735607260000002,Maui,-156.36030292763235,20.73560382629153
17829,-156.35990_20.73547,-156.35990771000002,20.73547979,Maui,-156.359893252071,20.735476350719267
17830,-156.35945_20.73538,-156.35945635,20.73538111,Maui,-156.3594418880959,20.735377670999483
17831,-156.35896_20.73524,-156.35896308,20.73524849,Maui,-156.35894861938624,20.735245054847248
17832,-156.35844_20.73518,-156.35844723,20.73518924,Maui,-156.3584327734916,20.735185798797442
17833,-156.35606_20.73630,-156.3560694,20.73630276,Maui,-156.35605494144974,20.73629932292341
17834,-156.35914_20.73728,-156.35914158,20.73728403,Maui,-156.35912712370035,20.737280591096713
17835,-156.35639_20.73655,-156.35639936,20.73655139,Maui,-156.35638490019366,20.736547957118507
17836,-156.35568_20.73598,-156.35568572,20.735985720000002,Maui,-156.35567126474405,20.735982285847115
17837,-156.35740_20.73596,-156.35740252000002,20.73596795,Maui,-156.35738805632224,20.735964515490227
17838,-156.35378_20.73303,-156.35378879,20.73303431,Maui,-156.35377433154898,20.73303087422589
17839,-156.35338_20.73293,-156.35338597999998,20.7329371,Maui,-156.3533715178897,20.732933661776784
17840,-156.47800_20.86272,-156.47800170000002,20.86272319,Maui,-156.47798724208337,20.862719759172084
17841,-156.48389_20.86195,-156.4838901,20.861959619999997,Maui,-156.4838756487537,20.861956189609913
17842,-156.48460_20.86352,-156.48460674,20.863528029999998,Maui,-156.48459228163327,20.863524601116303
17843,-156.48470_20.86365,-156.48470127000002,20.863650640000003,Maui,-156.4846868120798,20.86364720443234
17844,-156.48479_20.86377,-156.4847958,20.86377324,Maui,-156.48478134264437,20.863769809515503
17845,-156.48489_20.86389,-156.48489033,20.86389584,Maui,-156.4848758753079,20.86389241278323
17846,-156.48435_20.86391,-156.48435733,20.863915640000002,Maui,-156.48434287700948,20.863912210369097
17847,-156.48498_20.86401,-156.48498486,20.86401845,Maui,-156.48497040618372,20.86401501688712
17848,-156.48444_20.86403,-156.48444671,20.86403155,Maui,-156.4844322593704,20.864028122377537
17849,-156.48507_20.86414,-156.48507939,20.86414105,Maui,-156.48506493527182,20.864137621827215
17850,-156.48454_20.86416,-156.48454985,20.8641653,Maui,-156.48453539431188,20.8641618653121
17851,-156.31501_20.91828,-156.31501925999999,20.91828622,Maui,-156.31500480591808,20.918282796607116
17852,-156.50504_20.92038,-156.5050489,20.92038789,Maui,-156.50503444333899,20.920384463879856
17853,-156.63727_20.84737,-156.63727289000002,20.8473781,Maui,-156.63725844009463,20.847374665968026
17854,-156.63803_20.83976,-156.63803574,20.83976599,Maui,-156.6380212875058,20.839762556146702
17855,-156.63917_20.84161,-156.63917737000003,20.84161279,Maui,-156.639162918414,20.84160935332717
17856,-156.63229_20.84364,-156.63229818000002,20.84364054,Maui,-156.63228372840751,20.843637100518677
17857,-156.63276_20.84471,-156.6327611,20.84471277,Maui,-156.6327466459375,20.844709332278065
17858,-156.62948_20.84701,-156.6294839,20.84701965,Maui,-156.62946945352047,20.847016213030876
17859,-156.43908_20.71990,-156.43908298,20.71990069,Maui,-156.43906852033896,20.71989725444302
17860,-156.43929_20.71975,-156.43929657,20.719754899999998,Maui,-156.43928210766364,20.71975145802048
17861,-156.43946_20.71995,-156.43946154,20.71995648,Maui,-156.43944708216955,20.719953042440764
17862,-156.43985_20.71995,-156.43985537,20.719958159999997,Maui,-156.43984091220426,20.719954718623192
17863,-156.43974_20.71953,-156.43974071999997,20.71953912,Maui,-156.43972625860923,20.719535682691667
17864,-156.43987_20.71974,-156.43987167999998,20.7197448,Maui,-156.43985722512005,20.7197413654278
17865,-156.44001_20.71939,-156.44001432,20.71939625,Maui,-156.4399998664905,20.719392811966927
17866,-156.44010_20.71955,-156.44010249000002,20.71955821,Maui,-156.44008803582182,20.719554771466203
17867,-156.44016_20.71974,-156.44016252,20.7197437,Maui,-156.4401480592098,20.719740264576902
17868,-156.28157_20.92678,-156.28157333,20.9267848,Maui,-156.28155887326832,20.92678137722619
17869,-156.50813_20.88624,-156.50813768,20.88624622,Maui,-156.50812323012585,20.88624278804813
17870,-156.51013_20.86186,-156.51013935,20.861861049999998,Maui,-156.51012489772216,20.86185761894824
17871,-156.50929_20.86058,-156.50929698,20.860583740000003,Maui,-156.50928252880345,20.86058030882434
17872,-156.44619_20.72918,-156.44619664,20.72918708,Maui,-156.4461821779758,20.72918363906825
17873,-156.44163_20.71856,-156.44163168,20.718567099999998,Maui,-156.4416172211708,20.71856365797366
17874,-156.44294_20.71957,-156.442949,20.71957072,Maui,-156.4429345401849,20.7195672772784
17875,-156.44274_20.71959,-156.44274799000002,20.71959268,Maui,-156.4427335369453,20.719589241224377
17876,-156.44255_20.71956,-156.4425558,20.71956376,Maui,-156.44254133738474,20.71956032652824
17877,-156.44217_20.71937,-156.4421748,20.71937655,Maui,-156.4421603394342,20.719373116020552
17878,-156.44199_20.71918,-156.44199705,20.71918244,Maui,-156.4419825921631,20.719179003420976
17879,-156.44186_20.71899,-156.44186047,20.718991470000002,Maui,-156.4418460130939,20.71898803287701
17880,-156.44174_20.71882,-156.44174222,20.718823790000002,Maui,-156.44172775785046,20.71882035638477
17881,-156.44150_20.71877,-156.44150525999999,20.718779629999997,Maui,-156.44149080739697,20.718776192999094
17882,-156.44079_20.71802,-156.44079947,20.71802788,Maui,-156.44078500788015,20.718024443651707
17883,-156.44042_20.71815,-156.44042302,20.71815601,Maui,-156.4404085648507,20.71815256898873
17884,-156.44064_20.71814,-156.44064641999998,20.71814613,Maui,-156.4406319597843,20.718142690393737
17885,-156.44019_20.71813,-156.44019692,20.718131539999998,Maui,-156.44018246229967,20.71812810168129
17886,-156.43951_20.71801,-156.43951592000002,20.71801005,Maui,-156.43950145917506,20.718006607528405
17887,-156.43810_20.71809,-156.43810974,20.71809719,Maui,-156.43809527859352,20.718093751965878
17888,-156.43811_20.71792,-156.43811071,20.71792236,Maui,-156.4380962554891,20.71791892283136
17889,-156.43843_20.71799,-156.43843604,20.71799412,Maui,-156.43842158608274,20.71799068606058
17890,-156.43863_20.71800,-156.43863028,20.71800793,Maui,-156.43861582450083,20.71800449002026
17891,-156.43881_20.71801,-156.43881993,20.71801616,Maui,-156.43880547066192,20.71801271671664
17892,-156.43900_20.71802,-156.43900903,20.71802475,Maui,-156.4389945742556,20.71802130893387
17893,-156.43920_20.71802,-156.43920877,20.71802284,Maui,-156.43919431119943,20.71801939853568
17894,-156.43993_20.71846,-156.43993458,20.71846386,Maui,-156.4399201170958,20.718460416588613
17895,-156.44022_20.71891,-156.44022989,20.71891576,Maui,-156.44021543211483,20.718912318997074
17896,-156.44009_20.71866,-156.44009947,20.71866974,Maui,-156.44008501043442,20.718666297935396
17897,-156.44044_20.71882,-156.44044632,20.718827140000002,Maui,-156.4404318647541,20.718823705976575
17898,-156.44038_20.71861,-156.44038422,20.71861168,Maui,-156.44036975772778,20.718608242216405
17899,-156.44086_20.71861,-156.44086539,20.71861032,Maui,-156.44085092754705,20.71860688406611
17900,-156.44066_20.71863,-156.44066725,20.718639399999997,Maui,-156.44065279444865,20.718635960889177
17901,-156.44107_20.71865,-156.44107412,20.71865127,Maui,-156.44105966400568,20.718647828654376
17902,-156.44114_20.71838,-156.44114675,20.7183873,Maui,-156.4411322961528,20.718383861240486
17903,-156.43893_20.71956,-156.43893106,20.71956509,Maui,-156.43891660295313,20.719561650568526
17904,-156.43967_20.71873,-156.43967134000002,20.718737249999997,Maui,-156.43965688135742,20.71873381343935
17905,-156.43861_20.71897,-156.43861158,20.7189748,Maui,-156.4385971180788,20.718971362464426
17906,-156.43853_20.71875,-156.43853502000002,20.718756619999997,Maui,-156.4385205663098,20.71875317669222
17907,-156.43831_20.71841,-156.43831222,20.71841017,Maui,-156.43829776404695,20.718406733858696
17908,-156.43842_20.71856,-156.43842457,20.71856395,Maui,-156.43841010963425,20.718560516102787
17909,-156.43864_20.71845,-156.43864836,20.71845397,Maui,-156.43863390200343,20.71845053107438
17910,-156.43895_20.71847,-156.43895085,20.7184734,Maui,-156.4389363918042,20.71846996269413
17911,-156.43936_20.71847,-156.43936349,20.71847316,Maui,-156.43934903300874,20.718469723836897
17912,-156.43888_20.71938,-156.43888687999998,20.71938434,Maui,-156.438872419704,20.719380903060628
17913,-156.43920_20.71942,-156.43920308,20.7194201,Maui,-156.4391886195024,20.719416661855426
17914,-156.43900_20.71917,-156.43900589999998,20.719171040000003,Maui,-156.43899144550983,20.71916760032663
17915,-156.43905_20.71892,-156.43905211,20.718929560000003,Maui,-156.43903765550596,20.718926119703937
17916,-156.43958_20.71925,-156.43958177000002,20.71925852,Maui,-156.43956731057432,20.719255076753544
17917,-156.43932_20.71886,-156.43932185,20.718862360000003,Maui,-156.43930739521423,20.71885891980813
17918,-156.43949_20.71903,-156.43949626,20.719033500000002,Maui,-156.43948180504069,20.71903005838482
17919,-156.43986_20.71912,-156.43986944,20.71912134,Maui,-156.4398549843984,20.719117901696663
17920,-156.43976_20.71893,-156.43976872,20.71893111,Maui,-156.43975426117692,20.718927672844547
17921,-157.91534_21.39931,-157.9153461,21.39931739,Oahu,-157.91533170014554,21.399313974044716
17922,-157.90710_21.39637,-157.90710087000002,21.39637296,Oahu,-157.90708646689865,21.39636954532845
17923,-157.90738_21.39610,-157.90738260999998,21.39610378,Oahu,-157.9073682116659,21.39610036204386
17924,-158.12795_21.58196,-158.12795488,21.58196784,Oahu,-158.1279404954319,21.581964427705433
17925,-158.17101_21.57649,-158.17101743999999,21.57649615,Oahu,-158.1710030485017,21.576492739657027
17926,-158.12448_21.58285,-158.12448195000002,21.58285304,Oahu,-158.12446756347262,21.582849629501364
17927,-158.12471_21.58276,-158.12471431,21.582763919999998,Oahu,-158.12469991836585,21.58276050852031
17928,-158.13129_21.58216,-158.13129575000002,21.58216599,Oahu,-158.1312813596923,21.582162574750154
17929,-158.12508_21.58258,-158.12508243,21.582585169999998,Oahu,-158.1250680391323,21.582581758094108
17930,-158.12537_21.58258,-158.12537219,21.58258669,Oahu,-158.12535780372997,21.582583281208517
17931,-158.12593_21.58249,-158.12593295,21.58249929,Oahu,-158.12591855743455,21.5824958821443
17932,-158.12688_21.58232,-158.12688059,21.58232358,Oahu,-158.12686620449608,21.58232016858695
17933,-158.12731_21.58214,-158.12731631999998,21.58214518,Oahu,-158.12730193322824,21.58214176757608
17934,-158.13047_21.58216,-158.13047475000002,21.5821617,Oahu,-158.13046036112203,21.582158289791575
17935,-158.12813_21.58187,-158.12813893999999,21.581878460000002,Oahu,-158.12812455305,21.581875048906706
17936,-158.12982_21.58188,-158.12982922999998,21.581887300000002,Oahu,-158.12981484010282,21.581883890970357
17937,-158.12956_21.58188,-158.12956844,21.581885940000003,Oahu,-158.12955405290032,21.581882528024657
17938,-158.12978_21.58161,-158.12978255000002,21.581616030000003,Oahu,-158.1297681651369,21.58161261837784
17939,-158.12934_21.58161,-158.12934791,21.581613760000003,Oahu,-158.1293335206255,21.581610346480133
17940,-158.12917_21.58161,-158.12917405,21.581612850000003,Oahu,-158.1291596628369,21.581609437403504
17941,-158.12912_21.58188,-158.12912414,21.581883610000002,Oahu,-158.12910974882485,21.581880205028632
17942,-158.12835_21.58160,-158.12835306,21.581608550000002,Oahu,-158.12833866784243,21.58160514299333
17943,-158.12860_21.58179,-158.1286031,21.58179055,Oahu,-158.1285887149426,21.581787135872847
17944,-158.12865_21.58161,-158.12865248,21.58161012,Oahu,-158.1286380895261,21.581606709084813
17945,-158.12884_21.58161,-158.12884565000002,21.581611130000002,Oahu,-158.12883126481682,21.58160771976365
17946,-158.13443_21.58299,-158.13443003,21.582995389999997,Oahu,-158.13441564261953,21.5829919808944
17947,-158.13425_21.58281,-158.13425723999998,21.582813809999998,Oahu,-158.13424285677053,21.58281039642653
17948,-158.13392_21.58263,-158.13392992,21.58263142,Oahu,-158.13391553077375,21.582628009901736
17949,-158.12514_21.58231,-158.12514201,21.58231445,Oahu,-158.12512761969796,21.582311043612762
17950,-158.12565_21.58231,-158.12565393,21.58231714,Oahu,-158.12563953623763,21.58231373229567
17951,-158.12588_21.58231,-158.12588574,21.58231836,Oahu,-158.12587134752704,21.58231494929494
17952,-158.12614_21.58241,-158.12614598000002,21.582410069999998,Oahu,-158.12613159332372,21.582406657713353
17953,-158.12649_21.58241,-158.1264937,21.58241189,Oahu,-158.12647931053155,21.582408482071365
17954,-158.12631_21.58241,-158.12631983999998,21.58241098,Oahu,-158.12630545192306,21.582407569983094
17955,-158.12669_21.58241,-158.12669653,21.58241296,Oahu,-158.12668214462053,21.582409545939917
17956,-158.12537_21.56343,-158.12537123,21.56343405,Oahu,-158.12535684122676,21.563430641229715
17957,-158.12596_21.56334,-158.12596088,21.5633468,Oahu,-158.12594649246478,21.5633433923478
17958,-158.12619_21.56325,-158.12619321,21.56325768,Oahu,-158.12617881593323,21.56325426892519
17959,-158.12659_21.56335,-158.12659828,21.56335015,Oahu,-158.12658389063958,21.563346734352525
17960,-158.12440_21.56306,-158.12440765,21.563067619999998,Oahu,-158.12439325611834,21.563064210125958
17961,-158.12459_21.56297,-158.12459168,21.56297825,Oahu,-158.1245772904786,21.56297483430948
17962,-158.12535_21.56289,-158.12535517,21.562891909999998,Oahu,-158.12534077645697,21.562888501535898
17963,-158.12556_21.56289,-158.12556762999998,21.562893029999998,Oahu,-158.12555324277008,21.562889616563233
